,open,close,high,low,volume,money
2020-01-02 09:35:00,105.15,104.68,106.77,104.68,1205873.0,127780640.0
2020-01-02 09:40:00,104.75,105.64,105.9,104.75,410686.0,43252606.0
2020-01-02 09:45:00,105.59,106.09,106.12,105.26,266571.0,28154834.0
2020-01-02 09:50:00,105.93,107.17,107.6,105.93,1165118.0,124552126.0
2020-01-02 09:55:00,107.03,108.4,108.48,107.02,1553557.0,167611284.0
2020-01-02 10:00:00,108.39,110.89,111.24,108.19,1914827.0,210304598.0
2020-01-02 10:05:00,110.75,111.01,111.69,110.23,941270.0,104516030.0
2020-01-02 10:10:00,111.01,110.93,111.98,110.48,815858.0,90748791.0
2020-01-02 10:15:00,110.83,111.74,112.2,110.72,562674.0,62761502.0
2020-01-02 10:20:00,111.74,111.59,112.44,110.74,537868.0,60127789.0
2020-01-02 10:25:00,111.59,112.24,113.12,111.51,606184.0,68080805.0
2020-01-02 10:30:00,112.25,112.76,114.21,111.62,707182.0,79765216.0
2020-01-02 10:35:00,112.71,111.64,113.07,111.4,446322.0,50194840.0
2020-01-02 10:40:00,111.56,111.54,111.85,111.29,360482.0,40231068.0
2020-01-02 10:45:00,111.54,112.25,112.35,111.33,285668.0,31965108.0
2020-01-02 10:50:00,112.2,110.99,112.25,110.48,303585.0,33730824.0
2020-01-02 10:55:00,111.07,111.34,112.25,110.99,259089.0,28892488.0
2020-01-02 11:00:00,111.47,112.66,112.66,111.25,232905.0,26072832.0
2020-01-02 11:05:00,112.25,111.49,112.36,111.18,288819.0,32273800.0
2020-01-02 11:10:00,111.49,112.11,112.62,111.35,115173.0,12911428.0
2020-01-02 11:15:00,112.11,112.26,113.31,111.75,300433.0,33910514.0
2020-01-02 11:20:00,112.33,112.96,113.27,112.26,143328.0,16199709.0
2020-01-02 11:25:00,112.96,111.74,113.01,111.36,127380.0,14285032.0
2020-01-02 11:30:00,111.82,112.41,112.68,111.74,134860.0,15145667.0
2020-01-02 13:05:00,112.43,112.76,113.67,112.43,429980.0,48666132.0
2020-01-02 13:10:00,112.76,113.27,113.78,112.76,518377.0,58873513.0
