,spread,Mspread,ARMA_resid,ARMA_resid_square
2021-11-05 14:30:00,-15.627078498148274,-0.18331282376239244,0.0705041833454042,0.004970839869202371
2021-11-05 14:35:00,-15.597078498148276,-0.1533128237623984,0.044000951984494996,0.0019360837755418342
2021-11-05 14:40:00,-15.617078498148274,-0.17331282376239446,-0.01148338040778879,0.00013186802558998745
2021-11-05 14:45:00,-15.617078498148274,-0.17331282376239446,-0.0035919127030456244,1.2901836866300523e-05
2021-11-05 14:50:00,-15.6904945715891,-0.2467288972032193,-0.07530734795418803,0.005671196655893148
2021-11-05 14:55:00,-15.617078498148274,-0.17331282376239446,0.055513863242573014,0.003081789012115099
2021-11-05 15:00:00,-15.733910645029935,-0.2901449706440573,-0.10598592520738342,0.011233016342065073
2021-11-08 09:35:00,-15.720246351266608,-0.2764806768807304,-0.011178065034228524,0.00012494913790944232
2021-11-08 09:40:00,-15.673414204384947,-0.22964852999906785,0.042524691331874975,0.0018083493728712427
2021-11-08 09:45:00,-15.766830277825784,-0.3230646034399029,-0.08579571975771594,0.007360905528744529
2021-11-08 09:50:00,-15.41341420438495,0.030351470000930195,0.3326754566612704,0.11067295946478481
2021-11-08 09:55:00,-15.510246351266609,-0.06648067688072956,-0.024714210256344293,0.0006107921885947935
2021-11-08 10:00:00,-15.540246351266608,-0.0964806768807307,-0.03563411084021875,0.0012697898553729956
2021-11-08 10:05:00,-15.513662424707439,-0.06989675032156129,0.018369335614490737,0.00033743249091779776
2021-11-08 10:10:00,-15.326830277825778,0.11693539656010188,0.1904568154804392,0.036273798562950064
2021-11-08 10:15:00,-15.423662424707446,0.02010324967843502,-0.054707070839422944,0.00299286359982964
2021-11-08 10:20:00,-15.487078498148279,-0.043312823762398985,-0.07485800660603484,0.005603721153029155
2021-11-08 10:25:00,-15.423662424707446,0.02010324967843502,0.04715126476419204,0.002223241768862938
2021-11-08 10:30:00,-15.507078498148275,-0.063312823762395,-0.07290718808325206,0.005315458074206691
2021-11-08 10:35:00,-15.567078498148275,-0.12331282376239727,-0.07599587017292914,0.005775372283340701
2021-11-08 10:40:00,-15.547078498148274,-0.10331282376239416,0.002884099695625003,8.318031054304236e-06
2021-11-08 10:45:00,-15.503662424707446,-0.059896750321563275,0.04345054505556169,0.0018879498656253961
2021-11-08 10:50:00,-15.523662424707439,-0.0798967503215593,-0.01089451050459591,0.00011869035913475063
2021-11-08 10:55:00,-15.523662424707439,-0.0798967503215593,-0.0027575247591301033,7.603942797215535e-06
2021-11-08 11:00:00,-15.533662424707446,-0.08989675032156441,-0.011003976594790014,0.00012108750089868645
2021-11-08 11:05:00,-15.533662424707446,-0.08989675032156441,-0.0028568498435097983,8.161591028361958e-06
2021-11-08 11:10:00,-15.533662424707446,-0.08989675032156441,-0.0011011162578425937,1.2124570132852774e-06
2021-11-08 11:15:00,-15.543662424707444,-0.09989675032156242,-0.010722749685434532,0.00011497736081648636
2021-11-08 11:20:00,-15.627078498148274,-0.18331282376239244,-0.08628805269557782,0.007445628037994815
2021-11-08 11:25:00,-15.553662424707438,-0.10989675032156043,0.05362776410743897,0.0028759370831631195
2021-11-08 11:30:00,-15.617078498148274,-0.17331282376239446,-0.05249603239315545,0.0027558334170232263
2021-11-08 13:05:00,-15.553662424707438,-0.10989675032156043,0.050985794436851695,0.002599551234356897
2021-11-08 13:10:00,-15.513662424707439,-0.06989675032156129,0.05035068757809766,0.002535191739587198
2021-11-08 13:15:00,-15.477078498148275,-0.03331282376239386,0.047100685519580535,0.0022184745764144234
2021-11-08 13:20:00,-15.450494571589106,-0.00672889720322445,0.036677366519844525,0.001345229214831012
2021-11-08 13:25:00,-15.503910645029931,-0.060144970644053324,-0.04536756150091679,0.002058215636539467
2021-11-08 13:30:00,-15.500494571589101,-0.056728897203221613,-0.006620921668091001,4.3836603734996924e-05
2021-11-08 13:35:00,-15.563910645029935,-0.1201449706440556,-0.06507716403852079,0.004235037279296544
2021-11-08 13:40:00,-15.543910645029941,-0.10014497064405957,0.005261109748068898,2.7679275781225588e-05
2021-11-08 13:45:00,-15.417078498148276,0.02668717623760131,0.1274028639274683,0.016231489736921005
2021-11-08 13:50:00,-15.520494571589104,-0.07672889720322472,-0.07556283169775199,0.005709741534182793
2021-11-08 13:55:00,-15.447078498148274,-0.003312823762392725,0.056746296694758364,0.003220142188569544
