,600000.XSHG,600028.XSHG,600030.XSHG,600031.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600196.XSHG,600276.XSHG,600309.XSHG,600436.XSHG,600438.XSHG,600519.XSHG,600547.XSHG,600570.XSHG,600585.XSHG,600588.XSHG,600690.XSHG,600745.XSHG,600809.XSHG,600837.XSHG,600887.XSHG,600893.XSHG,600900.XSHG,601012.XSHG,601066.XSHG,601088.XSHG,601138.XSHG,601166.XSHG,601211.XSHG,601288.XSHG,601318.XSHG,601336.XSHG,601398.XSHG,601601.XSHG,601628.XSHG,601633.XSHG,601668.XSHG,601688.XSHG,601728.XSHG,601857.XSHG,601888.XSHG,601899.XSHG,601919.XSHG,601995.XSHG,603259.XSHG,603288.XSHG,603501.XSHG,603986.XSHG
600309.XSHG,2.5926368517192846,0.3668607407121453,9.131768742329598,18.61599839757137,19.91649865691212,-7.437072996214079,1.2892428742905993,9.823900322239808,5.803036120051509,39.4751547727083,68.69218360541161,343.7171939730523,20.16480412991872,593.8786649137594,-2.479937341575262,39.30649271942382,6.522473658845289,23.865809960655916,14.753816237966335,45.48688864521705,147.69519858871166,5.080936822229607,10.793442790097064,37.24563918925506,-2.470490466134962,23.05018878465408,15.459122422022247,-14.531225062667788,4.21956595619256,-3.4621467841130267,5.727562601852944,-0.09481948477803688,10.745275955731207,16.750945527804145,0.17831617490124266,14.327074321215582,14.115791111587088,83.72993487711467,-1.1732510223068386,4.917588974270389,0.7653559391605362,0.0035641386428750476,200.6627293084223,-1.2634965614431328,2.5489605432149185,27.857528793464812,80.70300978790439,68.43869016502948,162.83697965597705,24.5004860935446
600436.XSHG,11.901980232321492,-1.0563998341865355,44.2003548588172,105.80291179897824,97.57512051494797,-45.75686531628494,6.063412308290415,68.49363936797803,108.25709738025161,283.64643466336344,343.7171939730523,2826.226226720624,110.53117971022434,4625.359207893035,-21.287758136079237,271.67261372559756,0.7331614472606265,133.7818707727351,104.31132515589856,483.8793065932703,968.4360543016264,30.32856345776519,69.19763993664907,343.1090790413608,-37.851216423490975,226.4767618502487,100.81349454211478,-117.14377056347877,25.4326751007144,-48.4028788729381,25.072406293997318,-1.3411267593708738,27.18431572188216,67.68381807614635,-0.5365855791860393,70.29839829346504,63.83042921291439,559.6246686037227,-10.632829685306657,24.700578803664328,4.988319907530621,-10.94790888817571,881.1857749589053,-16.626904214088533,18.329286555150254,183.42437639238952,645.3387569205921,465.6382686346414,1448.5073355156524,349.9716998044418
600438.XSHG,0.7203698849493413,-0.015181074440650897,-0.3756124388562103,5.103208253753308,6.340694734980721,-5.145640328874243,0.33101863165287826,3.1897883998828704,9.595515755546526,15.573225007133738,20.16480412991872,110.53117971022434,25.186833164483723,-84.88193083884934,0.5118394037297532,7.900237570181044,-4.252248432000705,-1.9595826244543837,-0.7617851768028601,-11.319948512499868,58.294681324388314,1.2201602004100207,2.312107408841139,12.764706195411776,-3.6782188811380383,27.662518488889162,4.17581187481054,-6.981205204213496,0.619848233625846,-4.617739966939302,0.3232250042517796,-0.10349762414484083,-1.7007184755645435,4.585304345176168,-0.0700509453715735,3.4876675122607783,3.1908287502117014,43.538748208559916,-1.1759588145434334,-1.5032695597326957,0.023215013442027123,0.18684723904748735,90.40177385974043,0.5536239864042682,-2.144836348514973,10.574091332525436,65.17105238850375,33.95791804094017,8.516996813051213,12.545425774766702
600519.XSHG,20.07089778601489,0.5624637611002905,121.83087454149573,196.03706198175132,138.2423524629247,-24.55852604138944,9.80066574689472,106.4411501455982,71.96912373165924,395.10657436557153,593.8786649137594,4625.359207893035,-84.88193083884934,15020.722052174697,-65.70055108465439,508.4796972437439,111.26834173551342,374.02083936247504,267.03587495184877,1270.6452902743902,1725.2373024069875,49.9646465727397,120.49400915148952,523.0263153027232,-7.8009429555547145,32.11919450137,181.56332941880254,-126.78878205605615,51.98671939587612,-25.848981083365246,62.92267515932016,-1.2654614226690877,109.15789951089712,124.080950537432,0.303595068190952,116.62414199398253,126.32922457068297,575.6108575409844,-3.942846043467294,96.25172399052556,11.993867031833435,-19.454411686771593,1060.7908088988852,-44.38617240199085,106.50562637389991,309.2523313942966,517.2665765933796,477.8814763682011,3228.212680275397,603.0366141453733
600547.XSHG,-0.08336605126756394,0.013227296971902905,-0.6166261923780124,-0.9990307453517435,-0.41966098331262564,0.2780533692030516,-0.0405612093922458,-0.5016069689124363,-0.31409158987075503,-1.9552131204781105,-2.479937341575262,-21.287758136079237,0.5118394037297532,-65.70055108465439,0.7032338442317644,-2.597616557264885,-0.32186731585466577,-2.0095561020861115,-1.2835948290239145,-6.843595561957735,-7.8178599927933226,-0.24952994510697876,-0.4913743959864151,-2.516805130287684,0.08928790428076494,-0.35099784615947527,-0.9233618434054842,0.9866973739362248,-0.21687269288194028,0.22726941666061806,-0.31801387300747497,0.011667516313905361,-0.2908427664009571,-0.4581483441009495,0.008897357780056464,-0.5047298941212065,-0.530637062837622,-3.007171364283914,0.06132027150249936,-0.49177908228041,-0.06048882752173802,0.14109401404617106,-4.468263157940615,0.3738520012953397,-0.4974963222701679,-1.6678991010006925,-1.9642991658981437,-2.1997987833417776,-16.358341179734158,-3.4769113502376245
600570.XSHG,1.4720691725005588,-0.047215311795965796,6.7304113704676745,12.263926611691218,12.078143540284096,-4.909943825046574,0.7605522252638951,7.651320358284458,5.556917388834651,29.334966538407617,39.30649271942382,271.67261372559756,7.900237570181044,508.4796972437439,-2.597616557264885,34.669298856644936,2.593589602175772,20.130508635666274,13.0377794847555,54.48947620421419,83.79171710597569,3.8203971007668147,8.746765162876946,33.362006969662566,-2.3365825565682337,20.968987010458306,11.22090234911698,-12.888943244580847,3.0849426949627614,-3.5088626217005126,3.8931279354177852,-0.1203212793728571,5.820055650276739,8.423109156482559,0.017499854994755634,8.924701092315914,7.528803320515138,58.39759080633658,-0.8429822272599183,4.021531081663338,0.610303216764606,-1.0368555755236981,102.92697363452062,-2.1948979149914534,2.345374748451214,18.49566978365381,50.813734821859356,48.86100329836674,166.81104663579296,33.969135644551955
600585.XSHG,0.3108359415182872,0.19303853345515834,1.8976935588804436,1.8820718641555918,1.7325213069056489,0.8630067204679829,0.15504742390797466,0.2857508491224375,-3.6633462091443727,0.10444503202414188,6.522473658845289,0.7331614472606265,-4.252248432000705,111.26834173551342,-0.32186731585466577,2.593589602175772,4.404556474113839,4.864766712730574,2.39300010678667,4.0203782300121285,3.5460732903577474,0.41042194447093167,0.7113804272036078,-2.084220493718752,1.5691079968556991,-8.856514246010683,1.025494375506715,1.422055803364515,0.5454536185073489,1.86892238426028,1.1324283740152117,0.04722794563510074,3.4346092848424115,2.3727215378419033,0.10853140906220814,1.5570332171298906,1.9440578307931766,-3.5164030804941855,0.34996098000370984,1.5616759084101497,0.1105164630793746,0.31159570025916294,12.517918303073952,-0.07948198545405195,1.3281326910003648,1.2682574125651522,-12.034653127862688,-2.5879303349334735,9.086041908004066,-5.677561230058148
600588.XSHG,1.0289947092209888,0.12172216342274286,5.238311160404869,8.050669171611064,7.124099811925477,-1.668971468016657,0.5268140846328242,4.066473527158729,-1.4768823764102028,14.45433176895724,23.865809960655916,133.7818707727351,-1.9595826244543837,374.02083936247504,-2.0095561020861115,20.130508635666274,4.864766712730574,17.222517257349708,9.337997005359734,35.32483954462553,44.52753693008368,2.34935853353462,4.488238401217113,14.419826650739989,0.35840344066793145,1.6199679053457874,6.736881607265097,-5.703004415979859,2.067409975332564,0.2362675600265847,3.1423808455561613,-0.029123252696588716,5.95413597282846,6.2228479062388375,0.08437978908683892,5.95117878588039,5.258782708600479,24.802692756675828,-0.10924079671228946,3.8031317752548577,0.41466778047867564,-0.3115158110331361,56.65901594139732,-1.4644499721410607,2.441636150976237,10.509194004066053,13.076039899658007,21.328412090050197,102.15970358700739,11.471642609856017
600690.XSHG,0.5804137466608411,0.02158998586179596,3.0398671986905708,5.031924077654451,4.369229066823975,-0.9313660440508058,0.2860613616201782,2.7429330030643646,1.928553140380826,10.696296431630438,14.753816237966335,104.31132515589856,-0.7617851768028601,267.03587495184877,-1.2835948290239145,13.0377794847555,2.39300010678667,9.337997005359734,6.583170626775132,25.99799619578417,32.045460575954216,1.449182827288572,3.1338319670711843,12.529085119501683,-0.4965045412442753,3.5044004705836165,4.4780191215978045,-4.063207395237817,1.2845213666381077,-0.5617677149170683,1.7184764591905084,-0.027348949478424665,3.13228206059847,3.3422098692159783,0.030692778634458982,3.4119412161381653,3.11008861635596,17.62728067706828,-0.13015892027457115,2.208427711099361,0.27894317148819625,-0.4373062924555287,29.487051132752292,-1.076573915980096,1.7554400520341886,7.181077665326023,14.533054959756937,15.281748170614115,72.51750907364105,12.54788477479327
600745.XSHG,1.1411416518180546,-0.5916290668862412,11.253320437212187,14.685295379727183,9.650274328562798,-3.416780993778408,0.7715416078711411,11.922349507662336,1.2253623932400126,39.87441883070671,45.48688864521705,483.8793065932703,-11.319948512499868,1270.6452902743902,-6.843595561957735,54.48947620421419,4.0203782300121285,35.32483954462553,25.99799619578417,181.37606953704764,148.11589774414642,5.109205438455701,15.740669179426748,68.41690804366381,-2.361304639070779,26.554211435806906,17.349351041253055,-18.770516396930702,4.959702967436589,-4.607042336917874,4.0396083755457335,-0.27372308052324495,5.685259599604543,5.1145047105979256,-0.2679685504628686,9.756250360834933,8.043186105386727,60.23362855587516,-0.9472957718960112,7.492943282120443,1.1325558273096832,-3.3943847181265987,42.164374495283575,-5.635760991513758,10.391324056609031,22.844657251181363,34.1372871923894,59.06584562681368,389.3025432507598,104.89902178225395
