,600000.XSHG,600028.XSHG,600030.XSHG,600031.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600196.XSHG,600276.XSHG,600309.XSHG,600436.XSHG,600438.XSHG,600519.XSHG,600547.XSHG,600570.XSHG,600585.XSHG,600588.XSHG,600690.XSHG,600745.XSHG,600809.XSHG,600837.XSHG,600887.XSHG,600893.XSHG,600900.XSHG,601012.XSHG,601066.XSHG,601088.XSHG,601138.XSHG,601166.XSHG,601211.XSHG,601288.XSHG,601318.XSHG,601336.XSHG,601398.XSHG,601601.XSHG,601628.XSHG,601633.XSHG,601668.XSHG,601688.XSHG,601728.XSHG,601857.XSHG,601888.XSHG,601899.XSHG,601919.XSHG,601995.XSHG,603259.XSHG,603288.XSHG,603501.XSHG,603986.XSHG
600436.XSHG,0.657830181111181,-0.1558674691807289,0.5816871694417156,0.8021887176385726,0.6457391914229402,-0.6331669449460987,0.6733401475596582,0.8956954052710175,0.48883026149332776,0.9127216246889583,0.7800889668286379,1.0,0.41428056653341017,0.7098990579781701,-0.4775035276019003,0.8679003641937393,0.006571205777448352,0.60638086653982,0.7647340817936403,0.6758395380193951,0.7950149683428752,0.8206471292169222,0.7248115582735347,0.9294369076109672,-0.5816046913763734,0.5793169719902809,0.9035243445722855,-0.8107265069490361,0.808043851828181,-0.6393939400830699,0.5449979678447485,-0.6156429109818401,0.24443305899840367,0.5716944200325377,-0.14428691101808994,0.7097836122656204,0.6668299971631247,0.8515606578673605,-0.6670383971926482,0.458920259091065,0.7631418890208234,-0.5227534817164545,0.6065134878732853,-0.5002480807418144,0.2745986166906074,0.8535057105493953,0.7173843729156912,0.8452912613414748,0.8376717830684209,0.6297047164295011
600438.XSHG,0.42176136832438327,-0.02372719217003394,-0.052362499931735765,0.4098631744839093,0.44449980287348934,-0.7542547858905309,0.3893915530769477,0.44186403723546,0.45897254366010876,0.5308309642508205,0.48478990094028424,0.41428056653341017,1.0,-0.13800126340274335,0.1216177745869357,0.26735040061370535,-0.4037204564178407,-0.09408675341656791,-0.05916000188812358,-0.16748182151810012,0.5069323034525737,0.3497342358189589,0.2565420207909627,0.3662816868253498,-0.5986904186414327,0.7495506769455929,0.3964412099084529,-0.51180232685291,0.20861471230777823,-0.6461650656759825,0.07442528292725206,-0.5032758763692267,-0.16199091010228453,0.4102645092672763,-0.19953478535483665,0.37302014989839377,0.3531079848147303,0.7017967543669003,-0.7814672225197103,-0.295858221159241,0.037621543813274,0.09450811974433905,0.6591232272468819,0.17644347918432338,-0.3403796783986112,0.5212056508161164,0.7674243522554974,0.6530034077695738,0.05217426632581433,0.2391146047274741
600519.XSHG,0.48119313824830945,0.03599811518125507,0.6954711937049327,0.6447259796832269,0.39684162647419774,-0.14740843094685485,0.4720967848892921,0.6037786032683443,0.14096327335348877,0.5514845163113578,0.5846536395357644,0.7098990579781701,-0.13800126340274335,1.0,-0.6392543994385496,0.7046211626238644,0.4325886488612084,0.7353635195529759,0.8491934777253762,0.7698195444517938,0.6143434776401393,0.5864425729605192,0.5474662341574145,0.6145670905800297,-0.05199399862221722,0.0356381627349392,0.7058418162672622,-0.3806221516956682,0.7164623206376478,-0.1481149197850851,0.593286000514633,-0.25197997091638136,0.42575010487958076,0.45461344099192635,0.035411205167859464,0.5107719695994677,0.5724654093721437,0.37993191098172063,-0.10729262045877704,0.7757051471222899,0.7959179167167182,-0.4029414248393867,0.31670928074200266,-0.5792683338167165,0.6921231747909535,0.6241951911638477,0.24942307965038304,0.3763015146546189,0.809791815077636,0.4706583382615504
600547.XSHG,-0.2921039169835431,0.12372339907053287,-0.5144453854175286,-0.4801880662861788,-0.17606386135436855,0.24391792157088643,-0.28554981540920954,-0.41584094055812126,-0.08991074414899103,-0.39884917068411213,-0.356810121340674,-0.4775035276019003,0.1216177745869357,-0.6392543994385496,1.0,-0.5260810188977105,-0.18288408133404352,-0.5774334508418638,-0.5965687791684589,-0.6059607032776113,-0.4068607766187408,-0.42803655980935823,-0.32628711946929984,-0.4322060819021649,0.0869749662423124,-0.05691813165896089,-0.5246222344272179,0.432905123209459,-0.4368188169527564,0.19032327371852942,-0.43822637398151826,0.33954008345235714,-0.1657881111108443,-0.2453233035808317,0.1516710080164537,-0.3230674063835132,-0.3514297496622955,-0.2900884884214323,0.2438707001327102,-0.5792335801264448,-0.5866508995191931,0.42709838378317594,-0.19496888491286005,0.7130620531957756,-0.4724939348348967,-0.4920086450998011,-0.13842845614224625,-0.25315951226193545,-0.5997165428118265,-0.39659863605695755
600570.XSHG,0.7346047294858651,-0.06289859626480605,0.7997168925449839,0.839536155594723,0.7216874740900658,-0.6134362336763431,0.7625659019764436,0.9033944569121124,0.22655130971072487,0.8522706645269101,0.8054491054201807,0.8679003641937393,0.26735040061370535,0.7046211626238644,-0.5260810188977105,1.0,0.2098831799894982,0.8238229847763143,0.8630054655560226,0.6871477212448995,0.6210640313649846,0.9333489713311082,0.827203238380105,0.8159636360650314,-0.32416052123535233,0.4842849664712084,0.9079875720562472,-0.8053847778156413,0.8849544548567227,-0.41849918803373737,0.7640617758126675,-0.49869203046347016,0.4724975994967663,0.6423658794521057,0.04248673138618044,0.8135891520707522,0.7101404437432128,0.8023144258675805,-0.4774757581003602,0.6746095134615875,0.8430000219795922,-0.44700765322826913,0.6396363270456458,-0.596237509202631,0.317245858270318,0.7770525228050771,0.5100070886419195,0.8008497155984549,0.8709814923036134,0.5518479674196786
600585.XSHG,0.43518926103374345,0.7214787409021712,0.632618927642719,0.36146604022286205,0.29043503461661213,0.302502185768547,0.4361484500428101,0.09465640428868151,-0.4190173817957444,0.008513363327345487,0.37497954818102835,0.006571205777448352,-0.4037204564178407,0.4325886488612084,-0.18288408133404352,0.2098831799894982,1.0,0.5585507162504055,0.44440002103868625,0.1422413377426391,0.07374022068852068,0.2813115462836364,0.18875049935837984,-0.1430157064410485,0.6107356416288027,-0.5738624397754648,0.2328127935518084,0.24930109303330775,0.4389884398605561,0.6253756368874541,0.6235366398019758,0.549174646756558,0.782296246896168,0.5076661961274244,0.7392575188023639,0.39822707644167377,0.5144568013096437,-0.13554071121668015,0.5561269870482655,0.7349763765504992,0.42828251308365595,0.3768856357771114,0.21825161608150215,-0.060575235770394475,0.5040186660500543,0.1494889732528288,-0.33888325570487055,-0.1190043028523216,0.13310068572536882,-0.2587725560247938
600588.XSHG,0.7285558653471823,0.23006574951733572,0.8831005750230826,0.7819267247553546,0.6039530676565608,-0.29584622270645045,0.7494280311796581,0.6812134274345564,-0.0854284958792434,0.5958187647880439,0.6938637561035429,0.60638086653982,-0.09408675341656791,0.7353635195529759,-0.5774334508418638,0.8238229847763143,0.5585507162504055,1.0,0.876976306835424,0.6320361083753174,0.4682612016218054,0.8143461744351964,0.6022334745513404,0.5003833961269205,0.07054648456130375,0.05308284149658722,0.7734553566727824,-0.5056081066320086,0.8414428824568959,0.03998126821423117,0.8750096280315525,-0.17125926677396391,0.68582834829157,0.6733229804115004,0.2906574917246465,0.7697304767518199,0.7037651167625032,0.48347354924714925,-0.08778938010768053,0.9051626399502491,0.8126554160749968,-0.1905465108434698,0.4995709310977237,-0.5644217268624315,0.46858553447046386,0.6264320021359202,0.18620680472319523,0.4959882447513673,0.7568119110777072,0.2644141999254102
600690.XSHG,0.6646885007927744,0.06600326550199768,0.8289040181998303,0.7904946128936307,0.599113035024803,-0.2670350538750708,0.6582070287697681,0.7432094256239086,0.1804343504309425,0.7131491136175812,0.6937981749895689,0.7647340817936403,-0.05916000188812358,0.8491934777253762,-0.5965687791684589,0.8630054655560226,0.44440002103868625,0.876976306835424,1.0,0.7523714841891523,0.5450756472409636,0.8124819077612081,0.6801354931765371,0.7032228422045178,-0.15807281611823537,0.18573435435337843,0.8315589431440985,-0.5826531107504241,0.8456100287603862,-0.15375880838392314,0.7739775409920007,-0.26012710599083494,0.5835637492505003,0.584923037354572,0.17100548931819554,0.7137859308259101,0.6732029841539766,0.5557634268144191,-0.16918498583883887,0.8501571140282762,0.8842043249451703,-0.4326506808312477,0.4205234646310662,-0.6711255838114529,0.5449098927410565,0.6923487446115736,0.33473951696709514,0.5747998649985524,0.8689243564256562,0.4678002467882724
600745.XSHG,0.24897033043202924,-0.3445800504263001,0.5845987492562572,0.43951639887111965,0.2520990309808308,-0.18663478043366827,0.3382129468956917,0.6154395766224383,0.021841362177476422,0.5064876327588436,0.4075140412991935,0.6758395380193951,-0.16748182151810012,0.7698195444517938,-0.6059607032776113,0.6871477212448995,0.1422413377426391,0.6320361083753174,0.7523714841891523,1.0,0.4799759745174777,0.5457219826360935,0.6508343811463674,0.7315847016250884,-0.14322325786157475,0.26812634125273477,0.6137872912944303,-0.512796275842063,0.6220309907468329,-0.24023318212833444,0.34661838781821885,-0.496002587252013,0.20179263224613253,0.17052817911491375,-0.28443643976728916,0.3888453791454921,0.3316873808890774,0.3618022246823802,-0.23458543474874027,0.5495358290213106,0.6839495718865636,-0.6397941887431369,0.11455976538128017,-0.6693296608324266,0.614521583193327,0.41961160851152857,0.14979821473869875,0.4232603701590345,0.8886973730691676,0.7450560153981282
600809.XSHG,0.684107268148115,0.05607137727441281,0.4733787153297956,0.72840595605788,0.6098473683556517,-0.6078040267246263,0.6614187980247979,0.7289756648088168,0.2950731982940272,0.7625707546066669,0.777715103346654,0.7950149683428752,0.5069323034525737,0.6143434776401393,-0.4068607766187408,0.6210640313649846,0.07374022068852068,0.4682612016218054,0.5450756472409636,0.4799759745174777,1.0,0.662533625157134,0.5427628552651202,0.6923305461380649,-0.4850853982102932,0.4375714292886063,0.7911986798950038,-0.638957734005918,0.6787886581464506,-0.49726211592846614,0.4895610142756675,-0.532043879244438,0.23863425018101544,0.6711598942809633,-0.10293839240854928,0.6934289065032873,0.7346356406459449,0.7328727390276867,-0.6418535015053233,0.3528236998089918,0.5852518079736484,-0.17021457214773628,0.7498294394459737,-0.21892290806469233,0.22421885910817083,0.7849341007112547,0.6990437419128578,0.7368946794859674,0.5890133929897093,0.4369734418212901
600837.XSHG,0.8697322780396182,0.10613845694032524,0.8073072204881361,0.9074132475451332,0.8127590959377486,-0.6565197783121376,0.9088036474244439,0.9126130128104951,0.2044562753317892,0.8931626265272568,0.8818570870410158,0.8206471292169222,0.3497342358189589,0.5864425729605192,-0.42803655980935823,0.9333489713311082,0.2813115462836364,0.8143461744351964,0.8124819077612081,0.5457219826360935,0.662533625157134,1.0,0.7978734147256942,0.7570508664956063,-0.3314677773702256,0.47284965150185165,0.937144700253732,-0.8080679193198639,0.9228432913075629,-0.36409087881929536,0.8373268728362733,-0.39320565356023085,0.5802167779371019,0.7891585300782209,0.20341477042118442,0.9307019450289122,0.8290008177010993,0.8525262324905225,-0.48409440274204546,0.6618926525164271,0.8284161987448769,-0.2711139710126358,0.7626719059600597,-0.46373270885419404,0.18805247333703343,0.8160688318715054,0.5534860354872989,0.8608123618091442,0.7581395920609202,0.39258601447876346
600887.XSHG,0.5714915949277237,-0.13347518635288305,0.7155483724016193,0.6199809008606482,0.6681660699545168,-0.537951142791464,0.6578503029616091,0.7947443196324179,0.09223558712943215,0.712923553740017,0.7251763324995216,0.7248115582735347,0.2565420207909627,0.5474662341574145,-0.32628711946929984,0.827203238380105,0.18875049935837984,0.6022334745513404,0.6801354931765371,0.6508343811463674,0.5427628552651202,0.7978734147256942,1.0,0.7320416505395325,-0.23648802174032982,0.476743803618115,0.745603731419328,-0.6892335188033722,0.7761437418639135,-0.3180035750678365,0.5593133652097392,-0.36546046482392086,0.4612202008911324,0.4924747396832237,0.09806720614601526,0.7053598624936811,0.625456332051765,0.680831874431836,-0.4129334597267713,0.46237169219478613,0.7008457439202535,-0.4211845345026235,0.5735571936911981,-0.43939872966659704,0.23747300332022267,0.5562097612528647,0.33139785901124513,0.7266757813547816,0.7340556364780447,0.5668568412941273
600893.XSHG,0.501487752376035,-0.33151990624128963,0.4997129253519327,0.6548863684521851,0.5295726682769707,-0.5929100837792506,0.5454329551543727,0.850582987230887,0.48831768804707976,0.869841984303387,0.647161891877409,0.9294369076109672,0.3662816868253498,0.6145670905800297,-0.4322060819021649,0.8159636360650314,-0.1430157064410485,0.5003833961269205,0.7032228422045178,0.7315847016250884,0.6923305461380649,0.7570508664956063,0.7320416505395325,1.0,-0.6261584887725633,0.6697595155897813,0.8266432708659042,-0.8309954514012043,0.7229300286913992,-0.7063633910999092,0.3995946945956337,-0.6710049338968576,0.11207526343763148,0.3864447597372497,-0.2719024197476401,0.5874437131223827,0.5137836365586071,0.8045628587099317,-0.6773116651667023,0.34280717377646974,0.7107540880051022,-0.6622777149381883,0.46138999131613023,-0.5260607773287339,0.2586948072786047,0.7354171723594839,0.6683437398952448,0.8163682106705087,0.8314043909063673,0.7265211809210688
600900.XSHG,-0.2097206695408357,0.4637151697227542,0.08012254441181153,-0.31038250388166644,-0.3237570350750027,0.6038106455580089,-0.16741481600371416,-0.49333948107992437,-0.7032078881412803,-0.605568443693484,-0.24348995103877427,-0.5816046913763734,-0.5986904186414327,-0.05199399862221722,0.0869749662423124,-0.32416052123535233,0.6107356416288027,0.07054648456130375,-0.15807281611823537,-0.14322325786157475,-0.4850853982102932,-0.3314677773702256,-0.23648802174032982,-0.6261584887725633,1.0,-0.6943850857950219,-0.41353096876914314,0.6731982436847154,-0.16687098070823356,0.8171933480086861,0.04509121531891052,0.6278557201368873,0.30497533698215695,-0.10041737590364182,0.42762206677924836,-0.23088455722331802,-0.11617029309288354,-0.679051447057588,0.7919630900685298,0.2359843443285527,-0.18988336162709946,0.5023127356519338,-0.30558019099546824,0.15516356575690105,0.3273629568421394,-0.4955457884790614,-0.8128440290800681,-0.6434918916945631,-0.2964091689990395,-0.41278652791071896
601012.XSHG,0.24365613033518138,-0.48997725480894366,0.00927194858334135,0.3721422672410399,0.3157412606003574,-0.708045299934048,0.2972546567730139,0.6122014477087795,0.5101012672463642,0.660245158513216,0.37819596576273024,0.5793169719902809,0.7495506769455929,0.0356381627349392,-0.05691813165896089,0.4842849664712084,-0.5738624397754648,0.05308284149658722,0.18573435435337843,0.26812634125273477,0.4375714292886063,0.47284965150185165,0.476743803618115,0.6697595155897813,-0.6943850857950219,1.0,0.47861493557693247,-0.7530325215854063,0.32330704774317,-0.8138833744417278,0.020415949780558038,-0.7722876890161842,-0.27848096057029975,0.14741124570763675,-0.5014707782940976,0.3137385714048326,0.171760364964588,0.7325182630843381,-0.8228792605256776,-0.21626844906711537,0.18886008263424164,-0.43529569899127785,0.39183900671396693,-0.2238519509680107,-0.19721618072988356,0.4671519231127973,0.7064816313373049,0.7598478712546274,0.42842613849025113,0.6009590362218372
601066.XSHG,0.8360124842852268,0.09077949083820047,0.7636456374658032,0.9304914368708996,0.7537938069342279,-0.6323710153565176,0.8374975250161898,0.9066443789760044,0.3395810751202093,0.9244431574419496,0.8887013216470512,0.9035243445722855,0.3964412099084529,0.7058418162672622,-0.5246222344272179,0.9079875720562472,0.2328127935518084,0.7734553566727824,0.8315589431440985,0.6137872912944303,0.7911986798950038,0.937144700253732,0.745603731419328,0.8266432708659042,-0.41353096876914314,0.47861493557693247,1.0,-0.7915337167419295,0.9173906755797789,-0.45748501651179413,0.7719172584810882,-0.4785216688365527,0.465928081681871,0.762057600323498,0.06780141001768016,0.8641045423863806,0.8234635295293733,0.8429933421727753,-0.5549330203101498,0.6501896497874491,0.8560960368567417,-0.3154753398376914,0.7461247872582014,-0.49664796713086157,0.3165040513554281,0.9315400929686293,0.6620210654601033,0.8369495042896141,0.7959275593881656,0.4981652934665738
601088.XSHG,-0.5889872925400873,0.373405751513488,-0.4380585562559883,-0.6916936508402591,-0.5921627996378747,0.8067761900782943,-0.6192614882269984,-0.8350034911259218,-0.39342580084270246,-0.8879874968264132,-0.6450705323611754,-0.8107265069490361,-0.51180232685291,-0.3806221516956682,0.432905123209459,-0.8053847778156413,0.24930109303330775,-0.5056081066320086,-0.5826531107504241,-0.512796275842063,-0.638957734005918,-0.8080679193198639,-0.6892335188033722,-0.8309954514012043,0.6731982436847154,-0.7530325215854063,-0.7915337167419295,1.0,-0.6722349885157722,0.713938577204481,-0.4595297426866864,0.7349938223198688,-0.10263913552928977,-0.45765655386882986,0.26033993490551366,-0.6776427004576617,-0.514961075957452,-0.8924057368375503,0.7992681565867906,-0.24835189895709814,-0.5908515884660763,0.5543929269099278,-0.6149587311143722,0.5498961563675427,0.08344892281085454,-0.7079760506698696,-0.6986094009921763,-0.89821812793631,-0.6872362456017544,-0.5355846835992188
601138.XSHG,0.8106015181526052,0.1843911919666683,0.8158994363193752,0.8804974673671432,0.7122313940482105,-0.46706224403712554,0.864791356979165,0.852905802205227,0.150388157704663,0.8418277744133609,0.8599247855735995,0.808043851828181,0.20861471230777823,0.7164623206376478,-0.4368188169527564,0.8849544548567227,0.4389884398605561,0.8414428824568959,0.8456100287603862,0.6220309907468329,0.6787886581464506,0.9228432913075629,0.7761437418639135,0.7229300286913992,-0.16687098070823356,0.32330704774317,0.9173906755797789,-0.6722349885157722,1.0,-0.2678540434843498,0.8067570252030294,-0.3114684121819412,0.6042302770027947,0.7514970864808194,0.22218665546636396,0.8662941790730211,0.8179993533361899,0.7024293093928127,-0.3440068102091429,0.726227330285474,0.8617317582159145,-0.24509878186337902,0.6869770931028839,-0.468894451321169,0.3789095973329688,0.7941685857845551,0.44272066938799265,0.7405993868377645,0.7681557818031434,0.39128987815931154
