,spread,Mspread
2021-11-12 13:40:00,4064.293984222908,6.935661154184345
2021-11-12 13:45:00,4065.8335121440487,8.475189075325034
2021-11-12 13:50:00,4065.168029449265,7.809706380541229
2021-11-12 13:55:00,4070.227594732957,12.869271664233565
2021-11-12 14:00:00,4066.0687497837093,8.710426714985715
2021-11-12 14:05:00,4067.462757570246,10.104434501522519
2021-11-12 14:10:00,4065.133862049311,7.775538980587498
2021-11-12 14:15:00,4065.7998096585743,8.441486589850683
2021-11-12 14:20:00,4061.294967137561,3.9366440688372677
2021-11-12 14:25:00,4057.5438179811626,0.18549491243902594
2021-11-12 14:30:00,4059.3646099175157,2.006286848792115
2021-11-12 14:35:00,4060.1237252978067,2.7654022290830653
2021-11-12 14:40:00,4060.588676276977,3.230353208253291
2021-11-12 14:45:00,4058.432745506346,1.074422437622161
2021-11-12 14:50:00,4058.4467111812132,1.0883881124896106
2021-11-12 14:55:00,4058.235591081886,0.8772680131623929
2021-11-12 15:00:00,4055.7675217622764,-1.590801306447247
2021-11-15 09:35:00,4081.605656433811,24.247333365087343
2021-11-15 09:40:00,4073.235246432312,15.876923363588503
2021-11-15 09:45:00,4068.9598368620473,11.601513793323647
2021-11-15 09:50:00,4068.538191164997,11.179868096273367
2021-11-15 09:55:00,4056.622775781786,-0.7355472869376172
2021-11-15 10:00:00,4057.291964591539,-0.06635847718462173
2021-11-15 10:05:00,4049.660483488132,-7.69783958059179
2021-11-15 10:10:00,4059.905733723607,2.547410654883606
2021-11-15 10:15:00,4056.3175295317033,-1.0407935370203631
2021-11-15 10:20:00,4054.50484176764,-2.853481301083775
2021-11-15 10:25:00,4056.571351801125,-0.7869712675988012
