,total_value,balance,market_value
2021-11-18 10:00:00,99444.92620000005,8064.926200000053,91380.0
2021-11-18 10:05:00,99364.92620000005,8064.926200000053,91300.0
2021-11-18 10:10:00,99394.92620000005,8064.926200000053,91330.0
2021-11-18 10:15:00,99334.92620000005,8064.926200000053,91270.0
2021-11-18 10:20:00,99274.92620000005,8064.926200000053,91210.0
2021-11-18 10:25:00,99254.92620000005,8064.926200000053,91190.0
2021-11-18 10:30:00,99264.92620000005,8064.926200000053,91200.0
2021-11-18 10:35:00,99364.92620000005,8064.926200000053,91300.0
2021-11-18 10:40:00,99324.92620000005,8064.926200000053,91260.0
2021-11-18 10:45:00,99234.92620000005,8064.926200000053,91170.0
2021-11-18 10:50:00,99214.92620000005,8064.926200000053,91150.0
2021-11-18 10:55:00,99304.92620000005,8064.926200000053,91240.0
2021-11-18 11:00:00,99294.92620000005,8064.926200000053,91230.0
2021-11-18 11:05:00,99334.92620000005,8064.926200000053,91270.0
2021-11-18 11:10:00,99404.92620000005,8064.926200000053,91340.0
2021-11-18 11:15:00,99304.92620000005,8064.926200000053,91240.0
2021-11-18 11:20:00,99364.92620000005,8064.926200000053,91300.0
2021-11-18 11:25:00,99394.92620000005,8064.926200000053,91330.0
2021-11-18 11:30:00,99284.92620000005,8064.926200000053,91220.0
2021-11-18 13:05:00,99364.92620000005,8064.926200000053,91300.0
2021-11-18 13:10:00,99354.92620000005,8064.926200000053,91290.0
2021-11-18 13:15:00,99374.92620000005,8064.926200000053,91310.0
2021-11-18 13:20:00,99374.92620000005,8064.926200000053,91310.0
2021-11-18 13:25:00,99384.92620000005,8064.926200000053,91320.0
2021-11-18 13:30:00,99334.92620000005,8064.926200000053,91270.0
2021-11-18 13:35:00,99374.92620000005,8064.926200000053,91310.0
2021-11-18 13:40:00,99364.92620000005,8064.926200000053,91300.0
2021-11-18 13:45:00,99314.92620000005,8064.926200000053,91250.0
2021-11-18 13:50:00,99364.92620000005,8064.926200000053,91300.0
2021-11-18 13:55:00,99304.92620000005,8064.926200000053,91240.0
2021-11-18 14:00:00,99294.92620000005,8064.926200000053,91230.0
2021-11-18 14:05:00,99294.92620000005,8064.926200000053,91230.0
2021-11-18 14:10:00,99384.92620000005,8064.926200000053,91320.0
2021-11-18 14:15:00,99344.92620000005,8064.926200000053,91280.0
2021-11-18 14:20:00,99294.92620000005,8064.926200000053,91230.0
2021-11-18 14:25:00,99244.92620000005,8064.926200000053,91180.0
2021-11-18 14:30:00,99244.92620000005,8064.926200000053,91180.0
2021-11-18 14:35:00,99284.92620000005,8064.926200000053,91220.0
2021-11-18 14:40:00,99254.92620000005,8064.926200000053,91190.0
2021-11-18 14:45:00,99244.92620000005,8064.926200000053,91180.0
2021-11-18 14:50:00,99324.92620000005,8064.926200000053,91260.0
2021-11-18 14:55:00,99264.92620000005,8064.926200000053,91200.0
2021-11-18 15:00:00,99284.92620000005,8064.926200000053,91220.0
2021-11-19 09:35:00,99214.92620000005,8064.926200000053,91150.0
2021-11-19 09:40:00,99224.92620000005,8064.926200000053,91160.0
2021-11-19 09:45:00,99164.92620000005,8064.926200000053,91100.0
2021-11-19 09:50:00,99214.92620000005,8064.926200000053,91150.0
2021-11-19 09:55:00,99204.92620000005,8064.926200000053,91140.0
2021-11-19 10:00:00,99304.92620000005,8064.926200000053,91240.0
2021-11-19 10:05:00,99234.92620000005,8064.926200000053,91170.0
2021-11-19 10:10:00,99184.92620000005,8064.926200000053,91120.0
2021-11-19 10:15:00,99234.92620000005,8064.926200000053,91170.0
2021-11-19 10:20:00,99114.92620000005,8064.926200000053,91050.0
2021-11-19 10:25:00,99184.92620000005,8064.926200000053,91120.0
2021-11-19 10:30:00,99174.92620000005,8064.926200000053,91110.0
2021-11-19 10:35:00,99114.92620000005,8064.926200000053,91050.0
2021-11-19 10:40:00,99074.92620000005,8064.926200000053,91010.0
2021-11-19 10:45:00,99144.92620000005,8064.926200000053,91080.0
2021-11-19 10:50:00,99154.92620000005,8064.926200000053,91090.0
2021-11-19 10:55:00,99134.92620000005,8064.926200000053,91070.0
2021-11-19 11:00:00,99004.92620000005,8064.926200000053,90940.0
2021-11-19 11:05:00,99014.92620000005,8064.926200000053,90950.0
2021-11-19 11:10:00,99014.92620000005,8064.926200000053,90950.0
2021-11-19 11:15:00,99054.92620000005,8064.926200000053,90990.0
2021-11-19 11:20:00,99064.92620000005,8064.926200000053,91000.0
2021-11-19 11:25:00,99204.92620000005,8064.926200000053,91140.0
2021-11-19 11:30:00,99204.92620000005,8064.926200000053,91140.0
2021-11-19 13:05:00,99104.92620000005,8064.926200000053,91040.0
2021-11-19 13:10:00,99084.92620000005,8064.926200000053,91020.0
2021-11-19 13:15:00,99034.92620000005,8064.926200000053,90970.0
2021-11-19 13:20:00,99084.92620000005,8064.926200000053,91020.0
2021-11-19 13:25:00,99084.92620000005,8064.926200000053,91020.0
2021-11-19 13:30:00,99084.92620000005,8064.926200000053,91020.0
2021-11-19 13:35:00,99134.92620000005,8064.926200000053,91070.0
2021-11-19 13:40:00,99054.92620000005,8064.926200000053,90990.0
2021-11-19 13:45:00,98864.92620000005,8064.926200000053,90800.0
2021-11-19 13:50:00,98864.92620000005,8064.926200000053,90800.0
2021-11-19 13:55:00,98934.92620000005,8064.926200000053,90870.0
2021-11-19 14:00:00,98924.92620000005,8064.926200000053,90860.0
2021-11-19 14:05:00,98984.92620000005,8064.926200000053,90920.0
2021-11-19 14:10:00,98944.92620000005,8064.926200000053,90880.0
2021-11-19 14:15:00,99034.92620000005,8064.926200000053,90970.0
2021-11-19 14:20:00,99084.92620000005,8064.926200000053,91020.0
2021-11-19 14:25:00,99074.92620000005,8064.926200000053,91010.0
2021-11-19 14:30:00,99094.92620000005,8064.926200000053,91030.0
2021-11-19 14:35:00,99134.92620000005,8064.926200000053,91070.0
2021-11-19 14:40:00,99064.92620000005,8064.926200000053,91000.0
2021-11-19 14:45:00,99124.92620000005,8064.926200000053,91060.0
2021-11-19 14:50:00,99064.92620000005,8064.926200000053,91000.0
2021-11-19 14:55:00,99054.92620000005,8064.926200000053,90990.0
2021-11-19 15:00:00,99064.92620000005,8064.926200000053,91000.0
2021-11-22 09:35:00,99014.92620000005,8064.926200000053,90950.0
2021-11-22 09:40:00,99044.92620000005,8064.926200000053,90980.0
2021-11-22 09:45:00,99144.92620000005,8064.926200000053,91080.0
2021-11-22 09:50:00,99124.92620000005,8064.926200000053,91060.0
2021-11-22 09:55:00,99034.92620000005,8064.926200000053,90970.0
2021-11-22 10:00:00,99094.92620000005,8064.926200000053,91030.0
2021-11-22 10:05:00,99134.92620000005,8064.926200000053,91070.0
2021-11-22 10:10:00,99144.92620000005,8064.926200000053,91080.0
2021-11-22 10:15:00,99114.92620000005,8064.926200000053,91050.0
2021-11-22 10:20:00,99014.92620000005,8064.926200000053,90950.0
2021-11-22 10:25:00,99094.92620000005,8064.926200000053,91030.0
2021-11-22 10:30:00,99064.92620000005,8064.926200000053,91000.0
2021-11-22 10:35:00,99154.92620000005,8064.926200000053,91090.0
2021-11-22 10:40:00,99054.92620000005,8064.926200000053,90990.0
2021-11-22 10:45:00,99044.92620000005,8064.926200000053,90980.0
2021-11-22 10:50:00,99074.92620000005,8064.926200000053,91010.0
2021-11-22 10:55:00,99074.92620000005,8064.926200000053,91010.0
2021-11-22 11:00:00,99074.92620000005,8064.926200000053,91010.0
2021-11-22 11:05:00,99104.92620000005,8064.926200000053,91040.0
2021-11-22 11:10:00,99034.92620000005,8064.926200000053,90970.0
2021-11-22 11:15:00,99084.92620000005,8064.926200000053,91020.0
2021-11-22 11:20:00,99164.92620000005,8064.926200000053,91100.0
2021-11-22 11:25:00,99184.92620000005,8064.926200000053,91120.0
2021-11-22 11:30:00,99124.92620000005,8064.926200000053,91060.0
2021-11-22 13:05:00,99174.92620000005,8064.926200000053,91110.0
2021-11-22 13:10:00,99134.92620000005,8064.926200000053,91070.0
2021-11-22 13:15:00,99174.92620000005,8064.926200000053,91110.0
2021-11-22 13:20:00,99144.92620000005,8064.926200000053,91080.0
2021-11-22 13:25:00,99074.92620000005,8064.926200000053,91010.0
2021-11-22 13:30:00,98914.92620000005,8064.926200000053,90850.0
2021-11-22 13:35:00,99144.92620000005,8064.926200000053,91080.0
2021-11-22 13:40:00,99094.92620000005,8064.926200000053,91030.0
2021-11-22 13:45:00,99024.92620000005,8064.926200000053,90960.0
2021-11-22 13:50:00,99054.92620000005,8064.926200000053,90990.0
2021-11-22 13:55:00,99034.92620000005,8064.926200000053,90970.0
2021-11-22 14:00:00,99124.92620000005,8064.926200000053,91060.0
2021-11-22 14:05:00,99104.92620000005,8064.926200000053,91040.0
2021-11-22 14:10:00,99004.92620000005,8064.926200000053,90940.0
2021-11-22 14:15:00,99034.92620000005,8064.926200000053,90970.0
2021-11-22 14:20:00,98974.92620000005,8064.926200000053,90910.0
2021-11-22 14:25:00,98964.92620000005,8064.926200000053,90900.0
2021-11-22 14:30:00,99094.92620000005,8064.926200000053,91030.0
2021-11-22 14:35:00,99094.92620000005,8064.926200000053,91030.0
2021-11-22 14:40:00,98974.92620000005,8064.926200000053,90910.0
2021-11-22 14:45:00,98874.92620000005,8064.926200000053,90810.0
2021-11-22 14:50:00,99024.92620000005,8064.926200000053,90960.0
2021-11-22 14:55:00,98864.92620000005,8064.926200000053,90800.0
2021-11-22 15:00:00,99214.92620000005,8064.926200000053,91150.0
2021-11-23 09:35:00,98874.92620000005,8064.926200000053,90810.0
2021-11-23 09:40:00,98914.92620000005,8064.926200000053,90850.0
2021-11-23 09:45:00,98934.92620000005,8064.926200000053,90870.0
2021-11-23 09:50:00,99014.92620000005,8064.926200000053,90950.0
2021-11-23 09:55:00,99004.92620000005,8064.926200000053,90940.0
2021-11-23 10:00:00,99214.92620000005,8064.926200000053,91150.0
2021-11-23 10:05:00,99034.92620000005,8064.926200000053,90970.0
2021-11-23 10:10:00,99084.92620000005,8064.926200000053,91020.0
2021-11-23 10:15:00,99134.92620000005,8064.926200000053,91070.0
2021-11-23 10:20:00,99134.92620000005,8064.926200000053,91070.0
2021-11-23 10:25:00,99114.92620000005,8064.926200000053,91050.0
2021-11-23 10:30:00,99214.92620000005,8064.926200000053,91150.0
2021-11-23 10:35:00,99244.92620000005,8064.926200000053,91180.0
2021-11-23 10:40:00,99184.92620000005,8064.926200000053,91120.0
2021-11-23 10:45:00,99184.92620000005,8064.926200000053,91120.0
2021-11-23 10:50:00,99174.92620000005,8064.926200000053,91110.0
2021-11-23 10:55:00,99174.92620000005,8064.926200000053,91110.0
2021-11-23 11:00:00,99284.92620000005,8064.926200000053,91220.0
2021-11-23 11:05:00,99174.92620000005,8064.926200000053,91110.0
2021-11-23 11:10:00,99154.92620000005,8064.926200000053,91090.0
2021-11-23 11:15:00,99224.92620000005,8064.926200000053,91160.0
2021-11-23 11:20:00,99244.92620000005,8064.926200000053,91180.0
2021-11-23 11:25:00,99294.92620000005,8064.926200000053,91230.0
2021-11-23 11:30:00,99234.92620000005,8064.926200000053,91170.0
2021-11-23 13:05:00,99224.92620000005,8064.926200000053,91160.0
2021-11-23 13:10:00,99324.92620000005,8064.926200000053,91260.0
2021-11-23 13:15:00,99314.92620000005,8064.926200000053,91250.0
2021-11-23 13:20:00,99304.92620000005,8064.926200000053,91240.0
2021-11-23 13:25:00,99304.92620000005,8064.926200000053,91240.0
2021-11-23 13:30:00,99364.92620000005,8064.926200000053,91300.0
2021-11-23 13:35:00,99344.92620000005,8064.926200000053,91280.0
2021-11-23 13:40:00,99324.92620000005,8064.926200000053,91260.0
2021-11-23 13:45:00,99354.92620000005,8064.926200000053,91290.0
2021-11-23 13:50:00,99314.92620000005,8064.926200000053,91250.0
2021-11-23 13:55:00,99354.92620000005,8064.926200000053,91290.0
2021-11-23 14:00:00,99354.92620000005,8064.926200000053,91290.0
2021-11-23 14:05:00,99314.92620000005,8064.926200000053,91250.0
2021-11-23 14:10:00,99324.92620000005,8064.926200000053,91260.0
2021-11-23 14:15:00,99354.92620000005,8064.926200000053,91290.0
2021-11-23 14:20:00,99294.92620000005,8064.926200000053,91230.0
2021-11-23 14:25:00,99284.92620000005,8064.926200000053,91220.0
2021-11-23 14:30:00,99284.92620000005,8064.926200000053,91220.0
2021-11-23 14:35:00,99294.92620000005,8064.926200000053,91230.0
2021-11-23 14:40:00,99294.92620000005,8064.926200000053,91230.0
2021-11-23 14:45:00,99324.92620000005,8064.926200000053,91260.0
2021-11-23 14:50:00,99244.92620000005,8064.926200000053,91180.0
2021-11-23 14:55:00,99144.92620000005,8064.926200000053,91080.0
2021-11-23 15:00:00,99334.92620000005,8064.926200000053,91270.0
2021-11-24 09:35:00,99444.92620000005,8064.926200000053,91380.0
2021-11-24 09:40:00,99454.92620000005,8064.926200000053,91390.0
2021-11-24 09:45:00,99414.92620000005,8064.926200000053,91350.0
2021-11-24 09:50:00,99414.92620000005,8064.926200000053,91350.0
2021-11-24 09:55:00,99524.92620000005,8064.926200000053,91460.0
2021-11-24 10:00:00,99484.92620000005,8064.926200000053,91420.0
2021-11-24 10:05:00,99444.92620000005,8064.926200000053,91380.0
2021-11-24 10:10:00,99284.92620000005,8064.926200000053,91220.0
2021-11-24 10:15:00,99264.92620000005,8064.926200000053,91200.0
2021-11-24 10:20:00,99234.92620000005,8064.926200000053,91170.0
2021-11-24 10:25:00,99244.92620000005,8064.926200000053,91180.0
2021-11-24 10:30:00,99154.92620000005,8064.926200000053,91090.0
2021-11-24 10:35:00,99254.92620000005,8064.926200000053,91190.0
2021-11-24 10:40:00,99224.92620000005,8064.926200000053,91160.0
2021-11-24 10:45:00,99114.92620000005,8064.926200000053,91050.0
2021-11-24 10:50:00,99154.92620000005,8064.926200000053,91090.0
2021-11-24 10:55:00,99164.92620000005,8064.926200000053,91100.0
2021-11-24 11:00:00,99214.92620000005,8064.926200000053,91150.0
2021-11-24 11:05:00,99314.92620000005,8064.926200000053,91250.0
2021-11-24 11:10:00,99214.92620000005,8064.926200000053,91150.0
2021-11-24 11:15:00,99254.92620000005,8064.926200000053,91190.0
2021-11-24 11:20:00,99284.92620000005,8064.926200000053,91220.0
2021-11-24 11:25:00,99354.92620000005,8064.926200000053,91290.0
2021-11-24 11:30:00,99384.92620000005,8064.926200000053,91320.0
2021-11-24 13:05:00,99394.92620000005,8064.926200000053,91330.0
2021-11-24 13:10:00,99284.92620000005,8064.926200000053,91220.0
2021-11-24 13:15:00,99254.92620000005,8064.926200000053,91190.0
2021-11-24 13:20:00,99324.92620000005,8064.926200000053,91260.0
2021-11-24 13:25:00,99374.92620000005,8064.926200000053,91310.0
2021-11-24 13:30:00,99334.92620000005,8064.926200000053,91270.0
2021-11-24 13:35:00,99364.92620000005,8064.926200000053,91300.0
2021-11-24 13:40:00,99284.92620000005,8064.926200000053,91220.0
2021-11-24 13:45:00,99324.92620000005,8064.926200000053,91260.0
2021-11-24 13:50:00,99354.92620000005,8064.926200000053,91290.0
2021-11-24 13:55:00,99244.92620000005,8064.926200000053,91180.0
2021-11-24 14:00:00,99284.92620000005,8064.926200000053,91220.0
2021-11-24 14:05:00,99214.92620000005,8064.926200000053,91150.0
2021-11-24 14:10:00,99214.92620000005,8064.926200000053,91150.0
2021-11-24 14:15:00,99224.92620000005,8064.926200000053,91160.0
2021-11-24 14:20:00,99244.92620000005,8064.926200000053,91180.0
2021-11-24 14:25:00,99404.92620000005,8064.926200000053,91340.0
2021-11-24 14:30:00,99314.92620000005,8064.926200000053,91250.0
2021-11-24 14:35:00,99414.92620000005,8064.926200000053,91350.0
2021-11-24 14:40:00,99364.92620000005,8064.926200000053,91300.0
2021-11-24 14:45:00,99274.92620000005,8064.926200000053,91210.0
2021-11-24 14:50:00,99284.92620000005,8064.926200000053,91220.0
2021-11-24 14:55:00,99314.92620000005,8064.926200000053,91250.0
2021-11-24 15:00:00,99284.92620000005,8064.926200000053,91220.0
2021-11-25 09:35:00,99174.92620000005,8064.926200000053,91110.0
2021-11-25 09:40:00,99224.92620000005,8064.926200000053,91160.0
2021-11-25 09:45:00,99274.92620000005,8064.926200000053,91210.0
2021-11-25 09:50:00,99244.92620000005,8064.926200000053,91180.0
2021-11-25 09:55:00,99294.92620000005,8064.926200000053,91230.0
2021-11-25 10:00:00,99334.92620000005,8064.926200000053,91270.0
2021-11-25 10:05:00,99304.92620000005,8064.926200000053,91240.0
2021-11-25 10:10:00,99244.92620000005,8064.926200000053,91180.0
2021-11-25 10:15:00,99214.92620000005,8064.926200000053,91150.0
2021-11-25 10:20:00,99294.92620000005,8064.926200000053,91230.0
2021-11-25 10:25:00,99254.92620000005,8064.926200000053,91190.0
2021-11-25 10:30:00,99264.92620000005,8064.926200000053,91200.0
2021-11-25 10:35:00,99254.92620000005,8064.926200000053,91190.0
2021-11-25 10:40:00,99314.92620000005,8064.926200000053,91250.0
2021-11-25 10:45:00,99264.92620000005,8064.926200000053,91200.0
2021-11-25 10:50:00,99234.92620000005,8064.926200000053,91170.0
2021-11-25 10:55:00,99194.92620000005,8064.926200000053,91130.0
2021-11-25 11:00:00,99274.92620000005,8064.926200000053,91210.0
2021-11-25 11:05:00,99224.92620000005,8064.926200000053,91160.0
2021-11-25 11:10:00,99224.92620000005,8064.926200000053,91160.0
2021-11-25 11:15:00,99224.92620000005,8064.926200000053,91160.0
2021-11-25 11:20:00,99214.92620000005,8064.926200000053,91150.0
2021-11-25 11:25:00,99224.92620000005,8064.926200000053,91160.0
2021-11-25 11:30:00,99294.92620000005,8064.926200000053,91230.0
2021-11-25 13:05:00,99284.92620000005,8064.926200000053,91220.0
2021-11-25 13:10:00,99214.92620000005,8064.926200000053,91150.0
2021-11-25 13:15:00,99314.92620000005,8064.926200000053,91250.0
2021-11-25 13:20:00,99154.92620000005,8064.926200000053,91090.0
2021-11-25 13:25:00,99194.92620000005,8064.926200000053,91130.0
2021-11-25 13:30:00,99124.92620000005,8064.926200000053,91060.0
2021-11-25 13:35:00,99114.92620000005,8064.926200000053,91050.0
2021-11-25 13:40:00,99184.92620000005,8064.926200000053,91120.0
2021-11-25 13:45:00,99064.92620000005,8064.926200000053,91000.0
2021-11-25 13:50:00,99044.92620000005,8064.926200000053,90980.0
2021-11-25 13:55:00,99084.92620000005,8064.926200000053,91020.0
2021-11-25 14:00:00,99104.92620000005,8064.926200000053,91040.0
2021-11-25 14:05:00,99064.92620000005,8064.926200000053,91000.0
2021-11-25 14:10:00,98974.92620000005,8064.926200000053,90910.0
2021-11-25 14:15:00,98994.92620000005,8064.926200000053,90930.0
2021-11-25 14:20:00,99024.92620000005,8064.926200000053,90960.0
2021-11-25 14:25:00,99054.92620000005,8064.926200000053,90990.0
2021-11-25 14:30:00,99124.92620000005,8064.926200000053,91060.0
2021-11-25 14:35:00,99044.92620000005,8064.926200000053,90980.0
2021-11-25 14:40:00,99034.92620000005,8064.926200000053,90970.0
2021-11-25 14:45:00,99114.92620000005,8064.926200000053,91050.0
2021-11-25 14:50:00,99084.92620000005,8064.926200000053,91020.0
2021-11-25 14:55:00,99024.92620000005,8064.926200000053,90960.0
2021-11-25 15:00:00,99084.92620000005,8064.926200000053,91020.0
2021-11-26 09:35:00,99084.92620000005,8064.926200000053,91020.0
2021-11-26 09:40:00,99224.92620000005,8064.926200000053,91160.0
2021-11-26 09:45:00,99104.92620000005,8064.926200000053,91040.0
2021-11-26 09:50:00,99094.92620000005,8064.926200000053,91030.0
2021-11-26 09:55:00,99124.92620000005,8064.926200000053,91060.0
2021-11-26 10:00:00,99044.92620000005,8064.926200000053,90980.0
2021-11-26 10:05:00,99004.92620000005,8064.926200000053,90940.0
2021-11-26 10:10:00,99044.92620000005,8064.926200000053,90980.0
2021-11-26 10:15:00,99074.92620000005,8064.926200000053,91010.0
2021-11-26 10:20:00,98954.92620000005,8064.926200000053,90890.0
2021-11-26 10:25:00,99044.92620000005,8064.926200000053,90980.0
2021-11-26 10:30:00,99024.92620000005,8064.926200000053,90960.0
2021-11-26 10:35:00,98934.92620000005,8064.926200000053,90870.0
2021-11-26 10:40:00,98944.92620000005,8064.926200000053,90880.0
2021-11-26 10:45:00,99014.92620000005,8064.926200000053,90950.0
2021-11-26 10:50:00,99114.92620000005,8064.926200000053,91050.0
2021-11-26 10:55:00,98994.92620000005,8064.926200000053,90930.0
2021-11-26 11:00:00,99094.92620000005,8064.926200000053,91030.0
2021-11-26 11:05:00,99044.92620000005,8064.926200000053,90980.0
2021-11-26 11:10:00,99054.92620000005,8064.926200000053,90990.0
2021-11-26 11:15:00,99044.92620000005,8064.926200000053,90980.0
2021-11-26 11:20:00,99024.92620000005,8064.926200000053,90960.0
2021-11-26 11:25:00,99024.92620000005,8064.926200000053,90960.0
2021-11-26 11:30:00,99044.92620000005,8064.926200000053,90980.0
2021-11-26 13:05:00,98994.92620000005,8064.926200000053,90930.0
2021-11-26 13:10:00,99184.92620000005,8064.926200000053,91120.0
2021-11-26 13:15:00,99184.92620000005,8064.926200000053,91120.0
2021-11-26 13:20:00,99064.92620000005,8064.926200000053,91000.0
2021-11-26 13:25:00,99064.92620000005,8064.926200000053,91000.0
2021-11-26 13:30:00,99064.92620000005,8064.926200000053,91000.0
2021-11-26 13:35:00,99114.92620000005,8064.926200000053,91050.0
2021-11-26 13:40:00,99104.92620000005,8064.926200000053,91040.0
2021-11-26 13:45:00,99094.92620000005,8064.926200000053,91030.0
2021-11-26 13:50:00,99164.92620000005,8064.926200000053,91100.0
2021-11-26 13:55:00,99154.92620000005,8064.926200000053,91090.0
2021-11-26 14:00:00,99154.92620000005,8064.926200000053,91090.0
2021-11-26 14:05:00,99004.92620000005,8064.926200000053,90940.0
2021-11-26 14:10:00,99104.92620000005,8064.926200000053,91040.0
2021-11-26 14:15:00,99104.92620000005,8064.926200000053,91040.0
2021-11-26 14:20:00,99034.92620000005,8064.926200000053,90970.0
2021-11-26 14:25:00,99164.92620000005,8064.926200000053,91100.0
2021-11-26 14:30:00,99144.92620000005,8064.926200000053,91080.0
2021-11-26 14:35:00,99094.92620000005,8064.926200000053,91030.0
2021-11-26 14:40:00,99074.92620000005,8064.926200000053,91010.0
2021-11-26 14:45:00,99144.92620000005,8064.926200000053,91080.0
2021-11-26 14:50:00,99154.92620000005,8064.926200000053,91090.0
2021-11-26 14:55:00,99284.92620000005,8064.926200000053,91220.0
2021-11-26 15:00:00,99174.92620000005,8064.926200000053,91110.0
2021-11-29 09:35:00,98994.92620000005,8064.926200000053,90930.0
2021-11-29 09:40:00,98904.92620000005,8064.926200000053,90840.0
2021-11-29 09:45:00,98974.92620000005,8064.926200000053,90910.0
2021-11-29 09:50:00,98954.92620000005,8064.926200000053,90890.0
2021-11-29 09:55:00,98884.92620000005,8064.926200000053,90820.0
2021-11-29 10:00:00,98854.92620000005,8064.926200000053,90790.0
2021-11-29 10:05:00,98884.92620000005,8064.926200000053,90820.0
2021-11-29 10:10:00,98824.92620000005,8064.926200000053,90760.0
2021-11-29 10:15:00,98814.92620000005,8064.926200000053,90750.0
2021-11-29 10:20:00,98914.92620000005,8064.926200000053,90850.0
2021-11-29 10:25:00,98914.92620000005,8064.926200000053,90850.0
2021-11-29 10:30:00,98954.92620000005,8064.926200000053,90890.0
2021-11-29 10:35:00,98954.92620000005,8064.926200000053,90890.0
2021-11-29 10:40:00,99014.92620000005,8064.926200000053,90950.0
2021-11-29 10:45:00,99084.92620000005,8064.926200000053,91020.0
2021-11-29 10:50:00,99044.92620000005,8064.926200000053,90980.0
2021-11-29 10:55:00,98994.92620000005,8064.926200000053,90930.0
2021-11-29 11:00:00,98994.92620000005,8064.926200000053,90930.0
2021-11-29 11:05:00,99004.92620000005,8064.926200000053,90940.0
2021-11-29 11:10:00,99024.92620000005,8064.926200000053,90960.0
2021-11-29 11:15:00,99084.92620000005,8064.926200000053,91020.0
2021-11-29 11:20:00,99034.92620000005,8064.926200000053,90970.0
2021-11-29 11:25:00,99064.92620000005,8064.926200000053,91000.0
2021-11-29 11:30:00,98974.92620000005,8064.926200000053,90910.0
2021-11-29 13:05:00,99074.92620000005,8064.926200000053,91010.0
2021-11-29 13:10:00,99004.92620000005,8064.926200000053,90940.0
2021-11-29 13:15:00,99074.92620000005,8064.926200000053,91010.0
2021-11-29 13:20:00,98924.92620000005,8064.926200000053,90860.0
2021-11-29 13:25:00,99074.92620000005,8064.926200000053,91010.0
2021-11-29 13:30:00,99144.92620000005,8064.926200000053,91080.0
2021-11-29 13:35:00,99174.92620000005,8064.926200000053,91110.0
2021-11-29 13:40:00,99164.92620000005,8064.926200000053,91100.0
2021-11-29 13:45:00,99134.92620000005,8064.926200000053,91070.0
2021-11-29 13:50:00,99104.92620000005,8064.926200000053,91040.0
2021-11-29 13:55:00,99134.92620000005,8064.926200000053,91070.0
2021-11-29 14:00:00,99104.92620000005,8064.926200000053,91040.0
2021-11-29 14:05:00,99114.92620000005,8064.926200000053,91050.0
2021-11-29 14:10:00,99004.92620000005,8064.926200000053,90940.0
2021-11-29 14:15:00,99004.92620000005,8064.926200000053,90940.0
2021-11-29 14:20:00,99114.92620000005,8064.926200000053,91050.0
2021-11-29 14:25:00,99054.92620000005,8064.926200000053,90990.0
2021-11-29 14:30:00,99104.92620000005,8064.926200000053,91040.0
2021-11-29 14:35:00,99094.92620000005,8064.926200000053,91030.0
2021-11-29 14:40:00,99124.92620000005,8064.926200000053,91060.0
2021-11-29 14:45:00,99104.92620000005,8064.926200000053,91040.0
2021-11-29 14:50:00,99234.92620000005,8064.926200000053,91170.0
2021-11-29 14:55:00,99194.92620000005,8064.926200000053,91130.0
2021-11-29 15:00:00,98764.92620000005,8064.926200000053,90700.0
2021-11-30 09:35:00,98834.92620000005,8064.926200000053,90770.0
2021-11-30 09:40:00,98744.92620000005,8064.926200000053,90680.0
2021-11-30 09:45:00,98914.92620000005,8064.926200000053,90850.0
2021-11-30 09:50:00,99084.92620000005,8064.926200000053,91020.0
2021-11-30 09:55:00,99104.92620000005,8064.926200000053,91040.0
2021-11-30 10:00:00,99114.92620000005,8064.926200000053,91050.0
2021-11-30 10:05:00,99124.92620000005,8064.926200000053,91060.0
2021-11-30 10:10:00,99124.92620000005,8064.926200000053,91060.0
2021-11-30 10:15:00,99044.92620000005,8064.926200000053,90980.0
2021-11-30 10:20:00,99074.92620000005,8064.926200000053,91010.0
2021-11-30 10:25:00,99114.92620000005,8064.926200000053,91050.0
2021-11-30 10:30:00,99064.92620000005,8064.926200000053,91000.0
2021-11-30 10:35:00,99094.92620000005,8064.926200000053,91030.0
2021-11-30 10:40:00,99164.92620000005,8064.926200000053,91100.0
2021-11-30 10:45:00,99054.92620000005,8064.926200000053,90990.0
2021-11-30 10:50:00,99024.92620000005,8064.926200000053,90960.0
2021-11-30 10:55:00,99084.92620000005,8064.926200000053,91020.0
2021-11-30 11:00:00,99154.92620000005,8064.926200000053,91090.0
2021-11-30 11:05:00,99134.92620000005,8064.926200000053,91070.0
2021-11-30 11:10:00,99154.92620000005,8064.926200000053,91090.0
2021-11-30 11:15:00,99084.92620000005,8064.926200000053,91020.0
2021-11-30 11:20:00,99064.92620000005,8064.926200000053,91000.0
2021-11-30 11:25:00,99064.92620000005,8064.926200000053,91000.0
2021-11-30 11:30:00,99044.92620000005,8064.926200000053,90980.0
2021-11-30 13:05:00,98934.92620000005,8064.926200000053,90870.0
2021-11-30 13:10:00,98984.92620000005,8064.926200000053,90920.0
2021-11-30 13:15:00,98974.92620000005,8064.926200000053,90910.0
2021-11-30 13:20:00,99014.92620000005,8064.926200000053,90950.0
2021-11-30 13:25:00,98954.92620000005,8064.926200000053,90890.0
2021-11-30 13:30:00,99024.92620000005,8064.926200000053,90960.0
2021-11-30 13:35:00,98934.92620000005,8064.926200000053,90870.0
2021-11-30 13:40:00,98994.92620000005,8064.926200000053,90930.0
